'Round Midnight,Charlie Parker
A Child is Born,Charlie Parker
A Foggy Day,Charlie Parker
A Song For My Father,Charlie Parker
All Blues,Charlie Parker
All Of Me,Charlie Parker
All The Things You Are,Charlie Parker
Almost Like Being In Love,Charlie Parker
Autumn Leaves,Charlie Parker
Begin the Beguine,Charlie Parker
Black Orpheus (Manhã de Carnaval),Charlie Parker
Bluesette,Charlie Parker
Body And Soul,Charlie Parker
But Not For Me,Charlie Parker
Bye Bye Blackbird,Charlie Parker
C Jam Blues,Charlie Parker
Cantaloupe Island,Charlie Parker
Caravan,Charlie Parker
Cheek to cheek,Charlie Parker
Cherokee,Charlie Parker
Corner Pocket,Charlie Parker
Dear Old Stockholm,Charlie Parker
Desafinado,Charlie Parker
Don't Get Around Much Anymore,Charlie Parker
Easy To Love,Charlie Parker
Everytime We Say Goodbye,Charlie Parker
Fly Me To The Moon,Charlie Parker
Garota de Ipanema,Charlie Parker
Honeysuckle Rose,Charlie Parker
How High The Moon,Charlie Parker
I Got Rhythm,Charlie Parker
I Remember Clifford,Charlie Parker
I'm Gonna Sit Right Down and Write Myself a Letter,Charlie Parker
I've Got You Under my Skin,Charlie Parker
In A Mellow Tone,Charlie Parker
In A Sentimental Mood,Charlie Parker
Just You Just me,Charlie Parker
Love for Sale,Charlie Parker
Lullaby Of Birdland,Charlie Parker
Misty,Charlie Parker
Moanin',Charlie Parker
Moonlight Serenade,Charlie Parker
Night and Day,Charlie Parker
On The Sunny Side Of The Street,Charlie Parker
Penthouse Serenade,Charlie Parker
Poinciana,Charlie Parker
Round Midnight,Charlie Parker
Ruby My Dear,Charlie Parker
Samba De Orpheu,Charlie Parker
Satin Doll,Charlie Parker
Song For My Father,Charlie Parker
Sophisticated Lady,Charlie Parker
Stardust,Charlie Parker
Stella By Starlight,Charlie Parker
Sugar,Charlie Parker
Summertime,Charlie Parker
Take Five,Charlie Parker
Take The A Train,Charlie Parker
Tea For Two,Charlie Parker
Tenderly,Charlie Parker
The Girl From Ipanema,Charlie Parker
There Will Never Be Another You,Charlie Parker
These Foolish Things,Charlie Parker
They Can't Take That Away from Me,Charlie Parker
Three Little Words,Charlie Parker
Watermelon Man,Charlie Parker
Wave,Charlie Parker
West Coast Blues,Charlie Parker
What Is This Thing Called Love,Charlie Parker
You’re Driving Me Crazy,Charlie Parker
'Round Midnight,Chet Baker
A Child is Born,Chet Baker
A Foggy Day,Chet Baker
A Song For My Father,Chet Baker
All Blues,Chet Baker
All Of Me,Chet Baker
All The Things You Are,Chet Baker
Almost Like Being In Love,Chet Baker
Autumn Leaves,Chet Baker
Begin the Beguine,Chet Baker
Black Orpheus (Manhã de Carnaval),Chet Baker
Bluesette,Chet Baker
Body And Soul,Chet Baker
But Not For Me,Chet Baker
Bye Bye Blackbird,Chet Baker
C Jam Blues,Chet Baker
Cantaloupe Island,Chet Baker
Caravan,Chet Baker
Cheek to cheek,Chet Baker
Cherokee,Chet Baker
Corner Pocket,Chet Baker
Dear Old Stockholm,Chet Baker
Desafinado,Chet Baker
Don't Get Around Much Anymore,Chet Baker
Easy To Love,Chet Baker
Everytime We Say Goodbye,Chet Baker
Fly Me To The Moon,Chet Baker
Garota de Ipanema,Chet Baker
Honeysuckle Rose,Chet Baker
How High The Moon,Chet Baker
I Got Rhythm,Chet Baker
I Remember Clifford,Chet Baker
I'm Gonna Sit Right Down and Write Myself a Letter,Chet Baker
I've Got You Under my Skin,Chet Baker
In A Mellow Tone,Chet Baker
In A Sentimental Mood,Chet Baker
Just You Just me,Chet Baker
Love for Sale,Chet Baker
Lullaby Of Birdland,Chet Baker
Misty,Chet Baker
Moanin',Chet Baker
Moonlight Serenade,Chet Baker
Night and Day,Chet Baker
On The Sunny Side Of The Street,Chet Baker
Penthouse Serenade,Chet Baker
Poinciana,Chet Baker
Round Midnight,Chet Baker
Ruby My Dear,Chet Baker
Samba De Orpheu,Chet Baker
Satin Doll,Chet Baker
Song For My Father,Chet Baker
Sophisticated Lady,Chet Baker
Stardust,Chet Baker
Stella By Starlight,Chet Baker
Sugar,Chet Baker
Summertime,Chet Baker
Take Five,Chet Baker
Take The A Train,Chet Baker
Tea For Two,Chet Baker
Tenderly,Chet Baker
The Girl From Ipanema,Chet Baker
There Will Never Be Another You,Chet Baker
These Foolish Things,Chet Baker
They Can't Take That Away from Me,Chet Baker
Three Little Words,Chet Baker
Watermelon Man,Chet Baker
Wave,Chet Baker
West Coast Blues,Chet Baker
What Is This Thing Called Love,Chet Baker
You’re Driving Me Crazy,Chet Baker
'Round Midnight,Chick Corea
A Child is Born,Chick Corea
A Foggy Day,Chick Corea
A Song For My Father,Chick Corea
All Blues,Chick Corea
All Of Me,Chick Corea
All The Things You Are,Chick Corea
Almost Like Being In Love,Chick Corea
Autumn Leaves,Chick Corea
Begin the Beguine,Chick Corea
Black Orpheus (Manhã de Carnaval),Chick Corea
Bluesette,Chick Corea
Body And Soul,Chick Corea
But Not For Me,Chick Corea
Bye Bye Blackbird,Chick Corea
C Jam Blues,Chick Corea
Cantaloupe Island,Chick Corea
Caravan,Chick Corea
Cheek to cheek,Chick Corea
Cherokee,Chick Corea
Corner Pocket,Chick Corea
Dear Old Stockholm,Chick Corea
Desafinado,Chick Corea
Don't Get Around Much Anymore,Chick Corea
Easy To Love,Chick Corea
Everytime We Say Goodbye,Chick Corea
Fly Me To The Moon,Chick Corea
Garota de Ipanema,Chick Corea
Honeysuckle Rose,Chick Corea
How High The Moon,Chick Corea
I Got Rhythm,Chick Corea
I Remember Clifford,Chick Corea
I'm Gonna Sit Right Down and Write Myself a Letter,Chick Corea
I've Got You Under my Skin,Chick Corea
In A Mellow Tone,Chick Corea
In A Sentimental Mood,Chick Corea
Just You Just me,Chick Corea
Love for Sale,Chick Corea
Lullaby Of Birdland,Chick Corea
Misty,Chick Corea
Moanin',Chick Corea
Moonlight Serenade,Chick Corea
Night and Day,Chick Corea
On The Sunny Side Of The Street,Chick Corea
Penthouse Serenade,Chick Corea
Poinciana,Chick Corea
Round Midnight,Chick Corea
Ruby My Dear,Chick Corea
Samba De Orpheu,Chick Corea
Satin Doll,Chick Corea
Song For My Father,Chick Corea
Sophisticated Lady,Chick Corea
Stardust,Chick Corea
Stella By Starlight,Chick Corea
Sugar,Chick Corea
Summertime,Chick Corea
Take Five,Chick Corea
Take The A Train,Chick Corea
Tea For Two,Chick Corea
Tenderly,Chick Corea
The Girl From Ipanema,Chick Corea
There Will Never Be Another You,Chick Corea
These Foolish Things,Chick Corea
They Can't Take That Away from Me,Chick Corea
Three Little Words,Chick Corea
Watermelon Man,Chick Corea
Wave,Chick Corea
West Coast Blues,Chick Corea
What Is This Thing Called Love,Chick Corea
You’re Driving Me Crazy,Chick Corea
'Round Midnight,Chucho Valdes 
A Child is Born,Chucho Valdes 
A Foggy Day,Chucho Valdes 
A Song For My Father,Chucho Valdes 
All Blues,Chucho Valdes 
All Of Me,Chucho Valdes 
All The Things You Are,Chucho Valdes 
Almost Like Being In Love,Chucho Valdes 
Autumn Leaves,Chucho Valdes 
Begin the Beguine,Chucho Valdes 
Black Orpheus (Manhã de Carnaval),Chucho Valdes 
Bluesette,Chucho Valdes 
Body And Soul,Chucho Valdes 
But Not For Me,Chucho Valdes 
Bye Bye Blackbird,Chucho Valdes 
C Jam Blues,Chucho Valdes 
Cantaloupe Island,Chucho Valdes 
Caravan,Chucho Valdes 
Cheek to cheek,Chucho Valdes 
Cherokee,Chucho Valdes 
Corner Pocket,Chucho Valdes 
Dear Old Stockholm,Chucho Valdes 
Desafinado,Chucho Valdes 
Don't Get Around Much Anymore,Chucho Valdes 
Easy To Love,Chucho Valdes 
Everytime We Say Goodbye,Chucho Valdes 
Fly Me To The Moon,Chucho Valdes 
Garota de Ipanema,Chucho Valdes 
Honeysuckle Rose,Chucho Valdes 
How High The Moon,Chucho Valdes 
I Got Rhythm,Chucho Valdes 
I Remember Clifford,Chucho Valdes 
I'm Gonna Sit Right Down and Write Myself a Letter,Chucho Valdes 
I've Got You Under my Skin,Chucho Valdes 
In A Mellow Tone,Chucho Valdes 
In A Sentimental Mood,Chucho Valdes 
Just You Just me,Chucho Valdes 
Love for Sale,Chucho Valdes 
Lullaby Of Birdland,Chucho Valdes 
Misty,Chucho Valdes 
Moanin',Chucho Valdes 
Moonlight Serenade,Chucho Valdes 
Night and Day,Chucho Valdes 
On The Sunny Side Of The Street,Chucho Valdes 
Penthouse Serenade,Chucho Valdes 
Poinciana,Chucho Valdes 
Round Midnight,Chucho Valdes 
Ruby My Dear,Chucho Valdes 
Samba De Orpheu,Chucho Valdes 
Satin Doll,Chucho Valdes 
Song For My Father,Chucho Valdes 
Sophisticated Lady,Chucho Valdes 
Stardust,Chucho Valdes 
Stella By Starlight,Chucho Valdes 
Sugar,Chucho Valdes 
Summertime,Chucho Valdes 
Take Five,Chucho Valdes 
Take The A Train,Chucho Valdes 
Tea For Two,Chucho Valdes 
Tenderly,Chucho Valdes 
The Girl From Ipanema,Chucho Valdes 
There Will Never Be Another You,Chucho Valdes 
These Foolish Things,Chucho Valdes 
They Can't Take That Away from Me,Chucho Valdes 
Three Little Words,Chucho Valdes 
Watermelon Man,Chucho Valdes 
Wave,Chucho Valdes 
West Coast Blues,Chucho Valdes 
What Is This Thing Called Love,Chucho Valdes 
You’re Driving Me Crazy,Chucho Valdes 
'Round Midnight,Clifford Brown
A Child is Born,Clifford Brown
A Foggy Day,Clifford Brown
A Song For My Father,Clifford Brown
All Blues,Clifford Brown
All Of Me,Clifford Brown
All The Things You Are,Clifford Brown
Almost Like Being In Love,Clifford Brown
Autumn Leaves,Clifford Brown
Begin the Beguine,Clifford Brown
Black Orpheus (Manhã de Carnaval),Clifford Brown
Bluesette,Clifford Brown
Body And Soul,Clifford Brown
But Not For Me,Clifford Brown
Bye Bye Blackbird,Clifford Brown
C Jam Blues,Clifford Brown
Cantaloupe Island,Clifford Brown
Caravan,Clifford Brown
Cheek to cheek,Clifford Brown
Cherokee,Clifford Brown
Corner Pocket,Clifford Brown
Dear Old Stockholm,Clifford Brown
Desafinado,Clifford Brown
Don't Get Around Much Anymore,Clifford Brown
Easy To Love,Clifford Brown
Everytime We Say Goodbye,Clifford Brown
Fly Me To The Moon,Clifford Brown
Garota de Ipanema,Clifford Brown
Honeysuckle Rose,Clifford Brown
How High The Moon,Clifford Brown
I Got Rhythm,Clifford Brown
I Remember Clifford,Clifford Brown
I'm Gonna Sit Right Down and Write Myself a Letter,Clifford Brown
I've Got You Under my Skin,Clifford Brown
In A Mellow Tone,Clifford Brown
In A Sentimental Mood,Clifford Brown
Just You Just me,Clifford Brown
Love for Sale,Clifford Brown
Lullaby Of Birdland,Clifford Brown
Misty,Clifford Brown
Moanin',Clifford Brown
Moonlight Serenade,Clifford Brown
Night and Day,Clifford Brown
On The Sunny Side Of The Street,Clifford Brown
Penthouse Serenade,Clifford Brown
Poinciana,Clifford Brown
Round Midnight,Clifford Brown
Ruby My Dear,Clifford Brown
Samba De Orpheu,Clifford Brown
Satin Doll,Clifford Brown
Song For My Father,Clifford Brown
Sophisticated Lady,Clifford Brown
Stardust,Clifford Brown
Stella By Starlight,Clifford Brown
Sugar,Clifford Brown
Summertime,Clifford Brown
Take Five,Clifford Brown
Take The A Train,Clifford Brown
Tea For Two,Clifford Brown
Tenderly,Clifford Brown
The Girl From Ipanema,Clifford Brown
There Will Never Be Another You,Clifford Brown
These Foolish Things,Clifford Brown
They Can't Take That Away from Me,Clifford Brown
Three Little Words,Clifford Brown
Watermelon Man,Clifford Brown
Wave,Clifford Brown
West Coast Blues,Clifford Brown
What Is This Thing Called Love,Clifford Brown
You’re Driving Me Crazy,Clifford Brown
'Round Midnight,Coleman Hawkins
A Child is Born,Coleman Hawkins
A Foggy Day,Coleman Hawkins
A Song For My Father,Coleman Hawkins
All Blues,Coleman Hawkins
All Of Me,Coleman Hawkins
All The Things You Are,Coleman Hawkins
Almost Like Being In Love,Coleman Hawkins
Autumn Leaves,Coleman Hawkins
Begin the Beguine,Coleman Hawkins
Black Orpheus (Manhã de Carnaval),Coleman Hawkins
Bluesette,Coleman Hawkins
Body And Soul,Coleman Hawkins
But Not For Me,Coleman Hawkins
Bye Bye Blackbird,Coleman Hawkins
C Jam Blues,Coleman Hawkins
Cantaloupe Island,Coleman Hawkins
Caravan,Coleman Hawkins
Cheek to cheek,Coleman Hawkins
Cherokee,Coleman Hawkins
Corner Pocket,Coleman Hawkins
Dear Old Stockholm,Coleman Hawkins
Desafinado,Coleman Hawkins
Don't Get Around Much Anymore,Coleman Hawkins
Easy To Love,Coleman Hawkins
Everytime We Say Goodbye,Coleman Hawkins
Fly Me To The Moon,Coleman Hawkins
Garota de Ipanema,Coleman Hawkins
Honeysuckle Rose,Coleman Hawkins
How High The Moon,Coleman Hawkins
I Got Rhythm,Coleman Hawkins
I Remember Clifford,Coleman Hawkins
I'm Gonna Sit Right Down and Write Myself a Letter,Coleman Hawkins
I've Got You Under my Skin,Coleman Hawkins
In A Mellow Tone,Coleman Hawkins
In A Sentimental Mood,Coleman Hawkins
Just You Just me,Coleman Hawkins
Love for Sale,Coleman Hawkins
Lullaby Of Birdland,Coleman Hawkins
Misty,Coleman Hawkins
Moanin',Coleman Hawkins
Moonlight Serenade,Coleman Hawkins
Night and Day,Coleman Hawkins
On The Sunny Side Of The Street,Coleman Hawkins
Penthouse Serenade,Coleman Hawkins
Poinciana,Coleman Hawkins
Round Midnight,Coleman Hawkins
Ruby My Dear,Coleman Hawkins
Samba De Orpheu,Coleman Hawkins
Satin Doll,Coleman Hawkins
Song For My Father,Coleman Hawkins
Sophisticated Lady,Coleman Hawkins
Stardust,Coleman Hawkins
Stella By Starlight,Coleman Hawkins
Sugar,Coleman Hawkins
Summertime,Coleman Hawkins
Take Five,Coleman Hawkins
Take The A Train,Coleman Hawkins
Tea For Two,Coleman Hawkins
Tenderly,Coleman Hawkins
The Girl From Ipanema,Coleman Hawkins
There Will Never Be Another You,Coleman Hawkins
These Foolish Things,Coleman Hawkins
They Can't Take That Away from Me,Coleman Hawkins
Three Little Words,Coleman Hawkins
Watermelon Man,Coleman Hawkins
Wave,Coleman Hawkins
West Coast Blues,Coleman Hawkins
What Is This Thing Called Love,Coleman Hawkins
You’re Driving Me Crazy,Coleman Hawkins
'Round Midnight,Count Basie
A Child is Born,Count Basie
A Foggy Day,Count Basie
A Song For My Father,Count Basie
All Blues,Count Basie
All Of Me,Count Basie
All The Things You Are,Count Basie
Almost Like Being In Love,Count Basie
Autumn Leaves,Count Basie
Begin the Beguine,Count Basie
Black Orpheus (Manhã de Carnaval),Count Basie
Bluesette,Count Basie
Body And Soul,Count Basie
But Not For Me,Count Basie
Bye Bye Blackbird,Count Basie
C Jam Blues,Count Basie
Cantaloupe Island,Count Basie
Caravan,Count Basie
Cheek to cheek,Count Basie
Cherokee,Count Basie
Corner Pocket,Count Basie
Dear Old Stockholm,Count Basie
Desafinado,Count Basie
Don't Get Around Much Anymore,Count Basie
Easy To Love,Count Basie
Everytime We Say Goodbye,Count Basie
Fly Me To The Moon,Count Basie
Garota de Ipanema,Count Basie
Honeysuckle Rose,Count Basie
How High The Moon,Count Basie
I Got Rhythm,Count Basie
I Remember Clifford,Count Basie
I'm Gonna Sit Right Down and Write Myself a Letter,Count Basie
I've Got You Under my Skin,Count Basie
In A Mellow Tone,Count Basie
In A Sentimental Mood,Count Basie
Just You Just me,Count Basie
Love for Sale,Count Basie
Lullaby Of Birdland,Count Basie
Misty,Count Basie
Moanin',Count Basie
Moonlight Serenade,Count Basie
Night and Day,Count Basie
On The Sunny Side Of The Street,Count Basie
Penthouse Serenade,Count Basie
Poinciana,Count Basie
Round Midnight,Count Basie
Ruby My Dear,Count Basie
Samba De Orpheu,Count Basie
Satin Doll,Count Basie
Song For My Father,Count Basie
Sophisticated Lady,Count Basie
Stardust,Count Basie
Stella By Starlight,Count Basie
Sugar,Count Basie
Summertime,Count Basie
Take Five,Count Basie
Take The A Train,Count Basie
Tea For Two,Count Basie
Tenderly,Count Basie
The Girl From Ipanema,Count Basie
There Will Never Be Another You,Count Basie
These Foolish Things,Count Basie
They Can't Take That Away from Me,Count Basie
Three Little Words,Count Basie
Watermelon Man,Count Basie
Wave,Count Basie
West Coast Blues,Count Basie
What Is This Thing Called Love,Count Basie
You’re Driving Me Crazy,Count Basie
'Round Midnight,Courtney Pine
A Child is Born,Courtney Pine
A Foggy Day,Courtney Pine
A Song For My Father,Courtney Pine
All Blues,Courtney Pine
All Of Me,Courtney Pine
All The Things You Are,Courtney Pine
Almost Like Being In Love,Courtney Pine
Autumn Leaves,Courtney Pine
Begin the Beguine,Courtney Pine
Black Orpheus (Manhã de Carnaval),Courtney Pine
Bluesette,Courtney Pine
Body And Soul,Courtney Pine
But Not For Me,Courtney Pine
Bye Bye Blackbird,Courtney Pine
C Jam Blues,Courtney Pine
Cantaloupe Island,Courtney Pine
Caravan,Courtney Pine
Cheek to cheek,Courtney Pine
Cherokee,Courtney Pine
Corner Pocket,Courtney Pine
Dear Old Stockholm,Courtney Pine
Desafinado,Courtney Pine
Don't Get Around Much Anymore,Courtney Pine
Easy To Love,Courtney Pine
Everytime We Say Goodbye,Courtney Pine
Fly Me To The Moon,Courtney Pine
Garota de Ipanema,Courtney Pine
Honeysuckle Rose,Courtney Pine
How High The Moon,Courtney Pine
I Got Rhythm,Courtney Pine
I Remember Clifford,Courtney Pine
I'm Gonna Sit Right Down and Write Myself a Letter,Courtney Pine
I've Got You Under my Skin,Courtney Pine
In A Mellow Tone,Courtney Pine
In A Sentimental Mood,Courtney Pine
Just You Just me,Courtney Pine
Love for Sale,Courtney Pine
Lullaby Of Birdland,Courtney Pine
Misty,Courtney Pine
Moanin',Courtney Pine
Moonlight Serenade,Courtney Pine
Night and Day,Courtney Pine
On The Sunny Side Of The Street,Courtney Pine
Penthouse Serenade,Courtney Pine
Poinciana,Courtney Pine
Round Midnight,Courtney Pine
Ruby My Dear,Courtney Pine
Samba De Orpheu,Courtney Pine
Satin Doll,Courtney Pine
Song For My Father,Courtney Pine
Sophisticated Lady,Courtney Pine
Stardust,Courtney Pine
Stella By Starlight,Courtney Pine
Sugar,Courtney Pine
Summertime,Courtney Pine
Take Five,Courtney Pine
Take The A Train,Courtney Pine
Tea For Two,Courtney Pine
Tenderly,Courtney Pine
The Girl From Ipanema,Courtney Pine
There Will Never Be Another You,Courtney Pine
These Foolish Things,Courtney Pine
They Can't Take That Away from Me,Courtney Pine
Three Little Words,Courtney Pine
Watermelon Man,Courtney Pine
Wave,Courtney Pine
West Coast Blues,Courtney Pine
What Is This Thing Called Love,Courtney Pine
You’re Driving Me Crazy,Courtney Pine
'Round Midnight,Dave Brubeck 
A Child is Born,Dave Brubeck 
A Foggy Day,Dave Brubeck 
A Song For My Father,Dave Brubeck 
All Blues,Dave Brubeck 
All Of Me,Dave Brubeck 
All The Things You Are,Dave Brubeck 
Almost Like Being In Love,Dave Brubeck 
Autumn Leaves,Dave Brubeck 
Begin the Beguine,Dave Brubeck 
Black Orpheus (Manhã de Carnaval),Dave Brubeck 
Bluesette,Dave Brubeck 
Body And Soul,Dave Brubeck 
But Not For Me,Dave Brubeck 
Bye Bye Blackbird,Dave Brubeck 
C Jam Blues,Dave Brubeck 
Cantaloupe Island,Dave Brubeck 
Caravan,Dave Brubeck 
Cheek to cheek,Dave Brubeck 
Cherokee,Dave Brubeck 
Corner Pocket,Dave Brubeck 
Dear Old Stockholm,Dave Brubeck 
Desafinado,Dave Brubeck 
Don't Get Around Much Anymore,Dave Brubeck 
Easy To Love,Dave Brubeck 
Everytime We Say Goodbye,Dave Brubeck 
Fly Me To The Moon,Dave Brubeck 
Garota de Ipanema,Dave Brubeck 
Honeysuckle Rose,Dave Brubeck 
How High The Moon,Dave Brubeck 
I Got Rhythm,Dave Brubeck 
I Remember Clifford,Dave Brubeck 
I'm Gonna Sit Right Down and Write Myself a Letter,Dave Brubeck 
I've Got You Under my Skin,Dave Brubeck 
In A Mellow Tone,Dave Brubeck 
In A Sentimental Mood,Dave Brubeck 
Just You Just me,Dave Brubeck 
Love for Sale,Dave Brubeck 
Lullaby Of Birdland,Dave Brubeck 
Misty,Dave Brubeck 
Moanin',Dave Brubeck 
Moonlight Serenade,Dave Brubeck 
Night and Day,Dave Brubeck 
On The Sunny Side Of The Street,Dave Brubeck 
Penthouse Serenade,Dave Brubeck 
Poinciana,Dave Brubeck 
Round Midnight,Dave Brubeck 
Ruby My Dear,Dave Brubeck 
Samba De Orpheu,Dave Brubeck 
Satin Doll,Dave Brubeck 
Song For My Father,Dave Brubeck 
Sophisticated Lady,Dave Brubeck 
Stardust,Dave Brubeck 
Stella By Starlight,Dave Brubeck 
Sugar,Dave Brubeck 
Summertime,Dave Brubeck 
Take Five,Dave Brubeck 
Take The A Train,Dave Brubeck 
Tea For Two,Dave Brubeck 
Tenderly,Dave Brubeck 
The Girl From Ipanema,Dave Brubeck 
There Will Never Be Another You,Dave Brubeck 
These Foolish Things,Dave Brubeck 
They Can't Take That Away from Me,Dave Brubeck 
Three Little Words,Dave Brubeck 
Watermelon Man,Dave Brubeck 
Wave,Dave Brubeck 
West Coast Blues,Dave Brubeck 
What Is This Thing Called Love,Dave Brubeck 
You’re Driving Me Crazy,Dave Brubeck 
'Round Midnight,Dexter Gordon 
A Child is Born,Dexter Gordon 
A Foggy Day,Dexter Gordon 
